//IMPBEGIN
t5_veh_helo_huey_normal_dmg,1,265071.687500
~$white-rgb&t5_veh_helo_huey_~2d288b8a,1,265071.687500
plain_smooth_n,1,265071.687500
~t5_veh_helo_huey_color_dmg-r~c04581d7,1,265071.687500
t5_foliage_spec_map_tree_512x512_s,1,182377.937500
t5_foliage_tree_aqui_leaf01_c,1,182377.937500
t5_foliage_tree_standard_gobo_c,1,110488.851563
~t5_foliage_tree_aqui_bark01a~e8430ab5,1,94992.671875
~$white-rgb&t5_foliage_gloss_~4b197bc7,1,94992.671875
t5_foliage_tree_aqui_bark01a_n,1,94992.671875
plain_smooth_n,2,88357.226563
~$white-rgb&t5_veh_helo_huey_~2d288b8a,2,88357.226563
t5_veh_helo_huey_normal_dmg,2,88357.226563
~t5_veh_helo_huey_color_dmg-r~c04581d7,2,88357.226563
t5_foliage_tree_aqui_leaf01_c,2,60792.644531
t5_foliage_spec_map_tree_512x512_s,2,60792.644531
~t5_veh_helo_huey_decals_dmg-~4ddecbee,1,37661.558594
~t5_veh_helo_huey_decals_dmg-aaaa,1,37661.558594
~t5_veh_helo_huey_decals_dmg-rgba,1,37661.558594
~$white-rgb&t5_veh_helo_huey_~95294d66,1,37661.558594
t5_veh_helo_huey_decals_dmg,1,37661.558594
t5_foliage_tree_standard_gobo_c,2,36829.617188
~$white-rgb&t5_foliage_gloss_~4b197bc7,2,31664.222656
~t5_foliage_tree_aqui_bark01a~e8430ab5,2,31664.222656
t5_foliage_tree_aqui_bark01a_n,2,31664.222656
waves_bump,1,29794.210938
muddy_under_water_c,1,29794.210938
t5_veh_helo_huey_normal_dmg,3,29452.410156
~t5_veh_helo_huey_color_dmg-r~c04581d7,3,29452.410156
~$white-rgb&t5_veh_helo_huey_~2d288b8a,3,29452.410156
plain_smooth_n,3,29452.410156
t5_foliage_spec_map_tree_512x512_s,3,20264.214844
t5_foliage_tree_aqui_leaf01_c,3,20264.214844
~$white-rgb&t5_veh_helo_huey_~4be6bf31,1,13905.265625
t5_veh_helo_huey_int_dmg_n,1,13905.265625
~t5_veh_helo_huey_int_color_d~96fe213a,1,13905.265625
~t5_veh_helo_huey_decals_dmg-rgba,2,12553.853516
~t5_veh_helo_huey_decals_dmg-aaaa,2,12553.853516
~t5_veh_helo_huey_decals_dmg-~4ddecbee,2,12553.853516
~$white-rgb&t5_veh_helo_huey_~95294d66,2,12553.853516
t5_veh_helo_huey_decals_dmg,2,12553.853516
t5_foliage_tree_standard_gobo_c,3,12276.539063
jun_ter_sand_rough_n,1,11090.827148
~jun_ter_sand_rough_ao-rgb&ju~7b37523a,1,11090.827148
~jun_ter_sand_rough_c-rgb&$white-l,1,11090.827148
t5_foliage_tree_aqui_bark01a_n,3,10554.741211
~t5_foliage_tree_aqui_bark01a~e8430ab5,3,10554.741211
~$white-rgb&t5_foliage_gloss_~4b197bc7,3,10554.741211
waves_bump,2,9931.403320
muddy_under_water_c,2,9931.403320
~$white-rgb&t5_veh_helo_huey_~2d288b8a,4,9817.469727
~t5_veh_helo_huey_color_dmg-r~c04581d7,4,9817.469727
t5_veh_helo_huey_normal_dmg,4,9817.469727
plain_smooth_n,4,9817.469727
puddle_map,1,7569.001953
river_n,1,7569.001953
muddy_water_light_c,1,7569.001953
t5_foliage_tree_aqui_leaf01_c,4,6754.738281
t5_foliage_spec_map_tree_512x512_s,4,6754.738281
t5_veh_helo_huey_glass_color_dmg,1,5953.879883
~t5_veh_helo_huey_glass_spec_~64fa2786,1,5953.879883
~t5_veh_helo_huey_int_color_d~96fe213a,2,4635.088379
t5_veh_helo_huey_int_dmg_n,2,4635.088379
~$white-rgb&t5_veh_helo_huey_~4be6bf31,2,4635.088379
~$white-rgb&t5_veh_helo_huey_~95294d66,3,4184.617676
~t5_veh_helo_huey_decals_dmg-~4ddecbee,3,4184.617676
t5_veh_helo_huey_decals_dmg,3,4184.617676
~t5_veh_helo_huey_decals_dmg-rgba,3,4184.617676
~t5_veh_helo_huey_decals_dmg-aaaa,3,4184.617676
~t5_foliage_tree_vines_tile02b_c-rgba,1,4179.519043
~t5_foliage_tree_vines_tile02b_c-aaaa,1,4179.519043
t5_foliage_tree_vines_tile02b_c,1,4179.519043
t5_foliage_tree_vines_tile02b_n,1,4179.519043
~t5_foliage_tree_vines_tile02~200e5a52,1,4179.519043
t5_foliage_tree_standard_gobo_c,4,4092.179688
jun_ter_sand_rough_n,2,3696.942383
~jun_ter_sand_rough_c-rgb&$white-l,2,3696.942383
~jun_ter_sand_rough_ao-rgb&ju~7b37523a,2,3696.942383
~$white-rgb&t5_foliage_gloss_~4b197bc7,4,3518.247070
~t5_foliage_tree_aqui_bark01a~e8430ab5,4,3518.247070
t5_foliage_tree_aqui_bark01a_n,4,3518.247070
muddy_under_water_c,3,3310.467773
waves_bump,3,3310.467773
~t5_veh_helo_huey_int_color-r~8e30fb32,1,3106.521973
~$white-rgb&t5_veh_helo_huey_int_g-l,1,3106.521973
t5_veh_helo_huey_int_n,1,3106.521973
muddy_water_light_c,2,2523.000732
puddle_map,2,2523.000732
river_n,2,2523.000732
~t5_veh_helo_huey_glass_spec_~64fa2786,2,1984.626587
t5_veh_helo_huey_glass_color_dmg,2,1984.626587
~jun_ter_river_muck_ao-rgb&ju~10e703c0,1,1926.336304
jun_ter_river_muck_n,1,1926.336304
~jun_ter_river_muck_c-rgb&$white-l,1,1926.336304
~t5_veh_helo_huey_int_color_d~96fe213a,3,1545.029541
~$white-rgb&t5_veh_helo_huey_~4be6bf31,3,1545.029541
t5_veh_helo_huey_int_dmg_n,3,1545.029541
~t5_veh_helo_huey_decals_dmg-rgba,4,1394.872559
~t5_veh_helo_huey_decals_dmg-~4ddecbee,4,1394.872559
~t5_veh_helo_huey_decals_dmg-aaaa,4,1394.872559
~$white-rgb&t5_veh_helo_huey_~95294d66,4,1394.872559
t5_veh_helo_huey_decals_dmg,4,1394.872559
~t5_foliage_tree_vines_tile02b_c-aaaa,2,1393.172974
t5_foliage_tree_vines_tile02b_n,2,1393.172974
~t5_foliage_tree_vines_tile02b_c-rgba,2,1393.172974
~t5_foliage_tree_vines_tile02~200e5a52,2,1393.172974
t5_foliage_tree_vines_tile02b_c,2,1393.172974
~jun_ter_sand_rough_ao-rgb&ju~7b37523a,3,1232.314087
jun_ter_sand_rough_n,3,1232.314087
~jun_ter_sand_rough_c-rgb&$white-l,3,1232.314087
muddy_under_water_c,4,1103.489258
waves_bump,4,1103.489258
~$white-rgb&t5_veh_helo_huey_int_g-l,2,1035.507324
t5_veh_helo_huey_int_n,2,1035.507324
~t5_veh_helo_huey_int_color-r~8e30fb32,2,1035.507324
puddle_map,3,841.000244
river_n,3,841.000244
muddy_water_light_c,3,841.000244
t5_veh_helo_huey_glass_color_dmg,3,661.542236
~t5_veh_helo_huey_glass_spec_~64fa2786,3,661.542236
~jun_ter_river_muck_ao-rgb&ju~10e703c0,2,642.112061
~jun_ter_river_muck_c-rgb&$white-l,2,642.112061
jun_ter_river_muck_n,2,642.112061
~t5_veh_helo_huey_int_color_d~96fe213a,4,515.009827
~$white-rgb&t5_veh_helo_huey_~4be6bf31,4,515.009827
t5_veh_helo_huey_int_dmg_n,4,515.009827
t5_foliage_tree_vines_tile02b_c,3,464.390991
~t5_foliage_tree_vines_tile02b_c-aaaa,3,464.390991
t5_foliage_tree_vines_tile02b_n,3,464.390991
~t5_foliage_tree_vines_tile02b_c-rgba,3,464.390991
~t5_foliage_tree_vines_tile02~200e5a52,3,464.390991
p_glo_rock_moss_n,1,436.719208
~p_glo_rock_moss_ao-rgb&p_glo~d4630387,1,436.719208
~p_glo_rock_moss_c-rgb&p_glo_~3da4a198,1,436.719208
rock_subtle_n,1,436.719208
~jun_ter_sand_rough_ao-rgb&ju~7b37523a,4,410.771362
jun_ter_sand_rough_n,4,410.771362
~jun_ter_sand_rough_c-rgb&$white-l,4,410.771362
~t5_veh_helo_huey_int_color-r~8e30fb32,3,345.169128
~$white-rgb&t5_veh_helo_huey_int_g-l,3,345.169128
t5_veh_helo_huey_int_n,3,345.169128
~t5_veh_helo_huey_int_decals-aaaa,1,305.489655
~t5_veh_helo_huey_int_decals-~5154209d,1,305.489655
t5_veh_helo_huey_int_decals,1,305.489655
~t5_veh_helo_huey_int_decals-rgba,1,305.489655
~$white-rgb&t5_veh_helo_huey_~38ec8bdf,1,305.489655
~p_glo_rock_cliff02_ao-rgb&p_~f8d36f56,1,286.498444
p_glo_rock_cliff02_n,1,286.498444
~p_glo_rock_cliff02_c-rgb&p_g~0bd60d13,1,286.498444
c_usa_jungle_marine_wet_upper_s,1,280.804352
char_base_fabric_linen_ctest,1,280.804352
c_usa_jungle_marine_wet_upper_c,1,280.804352
char_base_fabric_canvas_sw4_n,1,280.804352
c_usa_jungle_marine_wet_upper_g,1,280.804352
c_usa_jungle_marine_wet_upper_n,1,280.804352
puddle_map,4,280.333405
muddy_water_light_c,4,280.333405
river_n,4,280.333405
~t5_veh_helo_huey_handle_c-rg~3748b9d0,1,222.567154
t5_veh_helo_huey_handle_n,1,222.567154
~$white-rgb&t5_veh_helo_huey_~f24c6290,1,222.567154
~t5_veh_helo_huey_glass_spec_~64fa2786,4,220.514069
t5_veh_helo_huey_glass_color_dmg,4,220.514069
~jun_ter_river_muck_ao-rgb&ju~10e703c0,3,214.037354
jun_ter_river_muck_n,3,214.037354
~jun_ter_river_muck_c-rgb&$white-l,3,214.037354
c_usa_jungle_marine_wet_gear_g,1,199.346588
c_usa_jungle_marine_wet_gear_c,1,199.346588
c_usa_jungle_marine_wet_gear_n,1,199.346588
c_usa_jungle_marine_wet_gear_s,1,199.346588
t5_foliage_tree_vines_tile02b_n,4,154.796997
~t5_foliage_tree_vines_tile02~200e5a52,4,154.796997
~t5_foliage_tree_vines_tile02b_c-aaaa,4,154.796997
~t5_foliage_tree_vines_tile02b_c-rgba,4,154.796997
t5_foliage_tree_vines_tile02b_c,4,154.796997
rock_subtle_n,2,145.573074
~p_glo_rock_moss_ao-rgb&p_glo~d4630387,2,145.573074
p_glo_rock_moss_n,2,145.573074
~p_glo_rock_moss_c-rgb&p_glo_~3da4a198,2,145.573074
t5_veh_helo_huey_n,1,142.228119
~t5_veh_helo_huey_color-rgb&t~3256b739,1,142.228119
~$white-rgb&t5_veh_helo_huey_sr-l,1,142.228119
~$white-rgb&t5_veh_helo_huey_int_g-l,4,115.056374
t5_veh_helo_huey_int_n,4,115.056374
~t5_veh_helo_huey_int_color-r~8e30fb32,4,115.056374
~p_glo_rock_underwater_ao-rgb~dabe8a60,1,104.190170
p_glo_rock_underwater_n,1,104.190170
~p_glo_rock_underwater_c-rgb&~37e19f18,1,104.190170
~$white-rgb&t5_veh_helo_huey_~38ec8bdf,2,101.829887
~t5_veh_helo_huey_int_decals-~5154209d,2,101.829887
~t5_veh_helo_huey_int_decals-aaaa,2,101.829887
t5_veh_helo_huey_int_decals,2,101.829887
~t5_veh_helo_huey_int_decals-rgba,2,101.829887
jun_dec_vista_cloud,1,97.475204
~p_glo_rock_cliff02_c-rgb&p_g~0bd60d13,2,95.499481
~p_glo_rock_cliff02_ao-rgb&p_~f8d36f56,2,95.499481
p_glo_rock_cliff02_n,2,95.499481
c_usa_jungle_marine_wet_upper_c,2,93.601448
char_base_fabric_canvas_sw4_n,2,93.601448
char_base_fabric_linen_ctest,2,93.601448
c_usa_jungle_marine_wet_upper_g,2,93.601448
c_usa_jungle_marine_wet_upper_n,2,93.601448
c_usa_jungle_marine_wet_upper_s,2,93.601448
~t5_veh_helo_huey_handle_c-rg~3748b9d0,2,74.189049
