name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot
#RANDOMIZED UNDERSCORES (in progress: Eckert),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mus_underscore,mus\mp\underscores\deviant_underscore_lp_a.wav,mus_normal_2D,cuba_mp,,music,95,95,,,,,,,,,,,,,0,0,,100,100,0.25,1,2d,streamed,,,,,0,,music,,,,,,,,,,,,,,,,,,,,,,,,,,,
mus_underscore,mus\mp\underscores\Blackbird_underscore_lp_a.wav,mus_normal_2D,russia_mp,,music,97,97,,,,,,,,,,,,,0,0,,100,100,0.25,1,2d,streamed,,,,,0,,music,,,,,,,,,,,,,,,,,,,,,,,,,,,
mus_underscore,mus\mp\underscores\Arclight_underscore_lp_b.wav,mus_normal_2D,russia_mp,,music,97,97,,,,,,,,,,,,,0,0,,100,100,0.25,1,2d,streamed,,,,,0,,music,,,,,,,,,,,,,,,,,,,,,,,,,,,
mus_underscore,mus\mp\underscores\CanyonRock_underscore_lp_a.wav,mus_normal_2D,cuba_mp,,music,95,95,,,,,,,,,,,,,0,0,,100,100,0.25,1,2d,streamed,,,,,0,,music,,,,,,,,,,,,,,,,,,,,,,,,,,,
mus_underscore,mus\mp\underscores\Commies_underscore_a.wav,mus_normal_2D,cuba_mp,,music,95,95,,,,,,,,,,,,,0,0,,100,100,0.25,1,2d,streamed,,,,,0,,music,,,,,,,,,,,,,,,,,,,,,,,,,,,
mus_underscore,mus\mp\underscores\pentagon_underscore_a.wav,mus_normal_2D,other_mp,,music,95,95,,,,,,,,,,,,,0,0,,100,100,0.25,1,2d,streamed,,,,,0,,music,,,,,,,,,,,,,,,,,,,,,,,,,,,
mus_underscore,mus\mp\underscores\Eagleclaw_underscore_a.wav,mus_normal_2D,vietnam_mp,,music,95,95,,,,,,,,,,,,,0,0,,100,100,0.25,1,2d,streamed,,,,,0,,music,,,,,,,,,,,,,,,,,,,,,,,,,,,
mus_underscore,mus\mp\underscores\Eagleclaw_underscore_b.wav,mus_normal_2D,vietnam_mp,,music,95,95,,,,,,,,,,,,,0,0,,100,100,0.25,1,2d,streamed,,,,,0,,music,,,,,,,,,,,,,,,,,,,,,,,,,,,
mus_underscore,mus\mp\underscores\Foe_underscore_a.wav,mus_normal_2D,russia_mp,,music,95,95,,,,,,,,,,,,,0,0,,100,100,0.25,1,2d,streamed,,,,,0,,music,,,,,,,,,,,,,,,,,,,,,,,,,,,
mus_underscore,mus\mp\underscores\Chopperintro_underscore_a.wav,mus_normal_2D,other_mp,,music,95,95,,,,,,,,,,,,,0,0,,100,100,0.25,1,2d,streamed,,,,,0,,music,,,,,,,,,,,,,,,,,,,,,,,,,,,
