default_sp,cmn_physics,phys_flesh,phys_foliage,phys_glass,phys_hard,phys_metal,phys_soft,phys_water,phys_wood
default_sp,wpn_assault,wpn_ak47,wpn_assault_reload_npc,wpn_commando,wpn_fnfal,wpn_galil,wpn_m14,wpn_m16
default_sp,wpn_common,wpn_knife,wpn_shovel
default_sp,wpn_grenade,surf_asphalt,surf_bark,surf_brick,surf_carpet,surf_ceramic,surf_cloth,surf_concrete,surf_cushion,surf_default,surf_dirt,surf_flesh,surf_foliage,surf_fruit,surf_glass,surf_grass,surf_gravel,surf_ice,surf_metal,surf_mud,surf_paintedmetal,surf_paper,surf_plaster,surf_plastic,surf_rock,surf_rubber,surf_sand,surf_snow,surf_water,surf_wood,wpn_c4,wpn_flare,wpn_grenade,wpn_hatchet,wpn_molotov,wpn_rifle_grenade,wpn_satchel,wpn_sticky_grenade,wpn_tabun,wpn_smoke_grenade_sp,wpn_smoke_grenade
default_sp,wpn_lmg,wpn_dshk,wpn_hk21,wpn_lmg_reload_npc,wpn_m60e4,wpn_rpk,wpn_stoner63
default_sp,wpn_pistol,wpn_357,wpn_asp,wpn_colt45,wpn_cz75,wpn_makarov,wpn_python,wpn_reload_pistol_npc
default_sp,wpn_rifle,wpn_dragunov,wpn_l96a1,wpn_psg1,wpn_reload_rifle_npc,wpn_wa2000
default_sp,wpn_shotgun,wpn_creek_shotgun,wpn_hs10,wpn_ithaca,wpn_rottweil72,wpn_shotgun_reload_npc,wpn_spas,wpn_ks23
default_sp,wpn_smg,wpn_ak74u,wpn_kiparis,wpn_mac11,wpn_mp5,wpn_mpl,wpn_pm63,wpn_reload_smg_npc,wpn_skorpion,wpn_spectre,wpn_uzi
default_sp,cmn_projectiles,prj_ap,prj_bolt,prj_headshot,prj_large,prj_small,prj_spray_large,prj_spray_small,prj_xtreme,surf_asphalt,surf_bark,surf_bottle,surf_brick,surf_canvas,surf_carpet,surf_ceramic,surf_cloth,surf_concrete,surf_crate,surf_cushion,surf_default,surf_dirt,surf_flesh,surf_foliage,surf_fruit,surf_glass,surf_grass,surf_gravel,surf_ice,surf_metal,surf_mud,surf_paintedmetal,surf_paper,surf_piano,surf_plaster,surf_plastic,surf_plate,surf_player,surf_pxtremeer,surf_rock,surf_rubber,surf_sand,surf_sandbag,surf_snow,surf_teddybear,surf_vase,surf_water,surf_wood,mortar,whizby_water
default_sp,wpn_shoulder_launch,surf_asphalt,surf_bark,surf_brick,surf_carpet,surf_ceramic,surf_cloth,surf_concrete,surf_cushion,surf_default,surf_dirt,surf_flesh,surf_foliage,surf_fruit,surf_glass,surf_grass,surf_gravel,surf_ice,surf_metal,surf_mud,surf_paintedmetal,surf_paper,surf_plaster,surf_plastic,surf_rock,surf_rubber,surf_sand,surf_snow,surf_water,surf_wood,wpn_m202,wpn_rpg,wpn_strela
default_sp,wpn_grenade_launch,wpn_attch_gl,wpn_ex41,wpn_gl_rifle,wpn_m79
default_sp,cmn_exerts,all_sp,char_human
default_sp,wpn_cqb,wpn_aug,wpn_enfield,wpn_famas,wpn_g11
default_sp,wpn_special,wpn_auto_turret,wpn_crossbow,wpn_flamethrower,wpn_minigun,wpn_raygun,wpn_sabertooth,wpn_tesla,wpn_thunder,wpn_slingshot,wpn_bal_knife,wpn_tow,wpn_uw_gunshot
default_sp,wpn_turret,wpn_hind_minigun,wpn_m60e4,wpn_pbr_driver_gun,wpn_pbr_front_gunner,wpn_aa,wpn_apc,wpn_chop_gunner,wpn_gaz_quad,wpn_gaz_single,wpn_hind_pilot,wpn_huey_minigun,wpn_mp_auto_turret,wpn_t55
default_sp,cmn_destructibles,barrel,cigarette_machine,electrical,electronics,fire_extinguisher,foodstand,glass,jungle_building,paper_stack,rock,surf_fern,typewriter,urn,veh,wood,crate,fish_tank,garbage_bag,water_bottle
default_sp,cmn_interaction,bump_barrel,bump_barrel_lg,bump_barrelcage,bump_bike,bump_blinds,bump_bottles,bump_branch,bump_brick,bump_car,bump_cardboard,bump_cardboard_sm,bump_chainlink,bump_cloth,bump_cupboard,bump_desk,bump_fridge,bump_irongate,bump_mannequin,bump_metal_soft,bump_metal_stall,bump_potedplant,bump_pots,bump_shelf,bump_stretcher,bump_tarp,bump_tarpcrate,bump_tire,bump_trashcan,bump_truck,bump_vend_small,bump_wirefence,bump_wood,step_catwalk,step_null,step_stair_metal,step_truck,step_twig,step_wood,step_wood_board,bump_alum_door,bump_cabinet,bump_locker,bump_metal_solid,bump_steelfence,bump_table_scoot,step_dirt,step_gondola,step_rock_rubble
default_sp,cmn_vehicle,veh_apc,veh_big_heli,veh_boat,veh_hind,veh_hind_pow,veh_hip_pow,veh_huey,veh_jeep,veh_snowcat,wpn_heli,veh_motorcycle
default_sp,cmn_foley,char_human,surf_asphalt,surf_bark,surf_brick,surf_carpet,surf_ceramic,surf_cloth,surf_concrete,surf_default,surf_dirt,surf_flesh,surf_foliage,surf_glass,surf_grass,surf_gravel,surf_ice,surf_metal,surf_mud,surf_paper,surf_plaster,surf_plastic,surf_rock,surf_rubber,surf_sand,surf_snow,surf_stone,surf_water,surf_wood,char_zombie,door_breach,swimming_npc,swimming_plr
default_sp,cmn_footsteps_npc,char_human,step_walk,surf_asphalt,surf_bark,surf_brick,surf_carpet,surf_ceramic,surf_cloth,surf_concrete,surf_cushion,surf_default,surf_dirt,surf_flesh,surf_foliage,surf_fruit,surf_glass,surf_grass,surf_gravel,surf_ice,surf_metal,surf_mud,surf_paintedmetal,surf_paper,surf_plaster,surf_plastic,surf_rock,surf_rubber,surf_sand,surf_snow,surf_water,surf_wood,char_juggernaut,char_sergei,dtp_npc,step_crouch_run,step_crouch_walk,step_land,step_prone,step_run,step_sprint
default_sp,cmn_footsteps_plr,char_human,surf_asphalt,surf_bark,surf_brick,surf_carpet,surf_ceramic,surf_cloth,surf_concrete,surf_cushion,surf_default,surf_dirt,surf_flesh,surf_foliage,surf_fruit,surf_glass,surf_grass,surf_gravel,surf_ice,surf_metal,surf_mud,surf_paintedmetal,surf_paper,surf_plaster,surf_plastic,surf_rock,surf_rubber,surf_sand,surf_snow,surf_water,surf_wood,dtp_plr
default_sp,cmn_dogs,char_dog,surf_asphalt,surf_bark,surf_brick,surf_carpet,surf_ceramic,surf_cloth,surf_concrete,surf_cushion,surf_default,surf_dirt,surf_flesh,surf_foliage,surf_fruit,surf_glass,surf_grass,surf_gravel,surf_ice,surf_metal,surf_mud,surf_paintedmetal,surf_paper,surf_plaster,surf_plastic,surf_rock,surf_rubber,surf_sand,surf_snow,surf_water,surf_wood
default_sp,cmn_character,dds_squelch,player_hurt,player_hurt_bad
default_sp,wpn_ww2,wpn_sten,wpn_ppsh,wpn_mp40,wpn_tokarev,wpn_thompson,wpn_mp44,wpn_mosin,wpn_p38,wpn_pnzr
default_sp,cmn_animals
default_sp,cmn_pain_ru
default_sp,cmn_pain_us
default_sp,cmn_pain_vc
default_sp,spl_contextual_melee,cntxt_melee_all,cntxt_melee_garotte,cntxt_melee_hatchet,cntxt_melee_knife,cntxt_melee_necksnap
default_sp,spl_cuba
default_sp,spl_cuba_collin
default_sp,spl_cuba_kevin
default_sp,spl_flashpoint
default_sp,spl_flashpoint_kevin
default_sp,spl_frontend
default_sp,spl_fullahead
default_sp,spl_hue_city
default_sp,spl_hue_city_kevin
default_sp,spl_hue_city_steveg
default_sp,spl_khe_sanh
default_sp,spl_khe_sanh_gary
default_sp,spl_khe_sanh_jimmersound
default_sp,spl_kowloon
default_sp,spl_kowloon_kevin
default_sp,spl_kowloon_tuey
default_sp,spl_pentagon
default_sp,spl_pentagon_james
default_sp,spl_pow
default_sp,spl_quagmire
default_sp,spl_rebirth
default_sp,spl_rebirth_spinrad
default_sp,spl_river
default_sp,spl_underwaterbase
default_sp,spl_up_a_creek
default_sp,spl_vorkuta
default_sp,spl_vorkuta_spinrad
default_sp,spl_wmd
default_sp,spl_wmd_spinrad
default_sp,spl_fullahead_gary
default_sp,spl_fullahead_tuey
default_sp,spl_int_escape_kevin
default_sp,spl_underwaterbase_tuey
default_sp,spl_cuba_nigel
default_sp,spl_pow_beard
default_sp,mpl_common
default_sp,spl_up_a_creek_tuey
default_sp,spl_vorkuta_nigel
default_mp,mpl_berlinwall2
default_mp,cmn_physics,phys_flesh,phys_foliage,phys_glass,phys_hard,phys_metal,phys_soft,phys_water,phys_wood
default_mp,cmn_destructibles,barrel,cigarette_machine,electrical,fire_extinguisher,foodstand,glass,jungle_building,paper_stack,rock,surf_fern,typewriter,urn,veh,wood,sparks_mp,electronics_mp,water_bottle,garbage_bag
default_mp,cmn_interaction,bump_chainlink,bump_desk,bump_fridge,bump_metal_soft,bump_metal_stall,bump_shelf,bump_stretcher,bump_wood,bump_cupboard,bump_metal_solid,step_null,bump_alum_door,bump_cabinet,bump_cardboard,bump_cardboard_sm,bump_glass,bump_locker,bump_phone_booth,bump_potedplant,bump_table_scoot,bump_tarp,bump_vend_small,bump_weights,step_wood_board,step_wood,bump_pipe,bump_bike,bump_bottles,bump_blinds,bump_steelfence,bump_mannequin,step_rock_rubble
default_mp,cmn_foley,char_human,surf_asphalt,surf_bark,surf_brick,surf_carpet,surf_ceramic,surf_cloth,surf_concrete,surf_default,surf_dirt,surf_flesh,surf_foliage,surf_glass,surf_grass,surf_gravel,surf_metal,surf_mud,surf_paper,surf_plaster,surf_plastic,surf_rock,surf_rubber,surf_sand,surf_stone,surf_wood
default_mp,cmn_footsteps_npc,char_human,step_crouch_run,step_crouch_walk,step_land,step_prone,step_run,step_sprint,step_walk,surf_asphalt,surf_bark,surf_brick,surf_carpet,surf_ceramic,surf_cloth,surf_concrete,surf_cushion,surf_default,surf_dirt,surf_flesh,surf_foliage,surf_fruit,surf_glass,surf_grass,surf_gravel,surf_metal,surf_mud,surf_paintedmetal,surf_paper,surf_plaster,surf_plastic,surf_rock,surf_rubber,surf_sand,surf_wood
default_mp,cmn_footsteps_npc_quiet,char_human,surf_asphalt,surf_bark,surf_brick,surf_carpet,surf_ceramic,surf_cloth,surf_concrete,surf_cushion,surf_default,surf_dirt,surf_flesh,surf_foliage,surf_fruit,surf_glass,surf_grass,surf_gravel,surf_metal,surf_mud,surf_paintedmetal,surf_paper,surf_plaster,surf_plastic,surf_rock,surf_rubber,surf_sand,surf_wood
default_mp,cmn_footsteps_plr,char_human,surf_asphalt,surf_bark,surf_brick,surf_carpet,surf_ceramic,surf_cloth,surf_concrete,surf_cushion,surf_default,surf_dirt,surf_flesh,surf_foliage,surf_fruit,surf_glass,surf_grass,surf_gravel,surf_metal,surf_mud,surf_paintedmetal,surf_paper,surf_plaster,surf_plastic,surf_rock,surf_rubber,surf_sand,surf_wood
default_mp,cmn_footsteps_plr_quiet,char_human,surf_asphalt,surf_bark,surf_brick,surf_carpet,surf_ceramic,surf_cloth,surf_concrete,surf_cushion,surf_default,surf_dirt,surf_flesh,surf_foliage,surf_fruit,surf_glass,surf_grass,surf_gravel,surf_metal,surf_mud,surf_paintedmetal,surf_paper,surf_plaster,surf_plastic,surf_rock,surf_rubber,surf_sand,surf_wood
default_mp,cmn_projectiles,prj_ap,prj_bolt,prj_headshot,prj_large,prj_small,prj_spray_large,prj_spray_small,prj_xtreme,surf_asphalt,surf_bark,surf_bottle,surf_brick,surf_canvas,surf_carpet,surf_ceramic,surf_cloth,surf_concrete,surf_crate,surf_cushion,surf_default,surf_dirt,surf_flesh,surf_foliage,surf_fruit,surf_glass,surf_grass,surf_gravel,surf_metal,surf_mud,surf_paintedmetal,surf_paper,surf_plaster,surf_plastic,surf_plate,surf_player,surf_pxtremeer,surf_rock,surf_rubber,surf_vase,surf_wood,prj_crack,surf_water
default_mp,mpl_vox,rus,ops
tst_audio_hell,cmn_foley,char_human,char_zombie,door_breach,surf_asphalt,surf_bark,surf_brick,surf_carpet,surf_ceramic,surf_cloth,surf_concrete,surf_default,surf_dirt,surf_flesh,surf_foliage,surf_glass,surf_grass,surf_gravel,surf_ice,surf_metal,surf_mud,surf_paper,surf_plaster,surf_plastic,surf_rock,surf_rubber,surf_sand,surf_snow,surf_stone,surf_water,surf_wood,swimming_npc,swimming_plr
tst_audio_hell,cmn_physics,phys_flesh,phys_foliage,phys_glass,phys_hard,phys_metal,phys_soft,phys_water,phys_wood
tst_audio_hell,cmn_destructibles,barrel,cigarette_machine,electrical,electronics,fire_extinguisher,foodstand,glass,jungle_building,paper_stack,rock,surf_fern,typewriter,urn,veh,wood,crate,fish_tank,garbage_bag,water_bottle
tst_audio_hell,cmn_projectiles,prj_ap,prj_bolt,prj_headshot,prj_large,prj_small,prj_spray_large,prj_spray_small,prj_xtreme,surf_asphalt,surf_bark,surf_bottle,surf_brick,surf_canvas,surf_carpet,surf_ceramic,surf_cloth,surf_concrete,surf_crate,surf_cushion,surf_default,surf_dirt,surf_flesh,surf_foliage,surf_fruit,surf_glass,surf_grass,surf_gravel,surf_ice,surf_metal,surf_mud,surf_paintedmetal,surf_paper,surf_piano,surf_plaster,surf_plastic,surf_plate,surf_player,surf_pxtremeer,surf_rock,surf_rubber,surf_sand,surf_sandbag,surf_snow,surf_teddybear,surf_vase,surf_water,surf_wood,mortar,whizby_water
tst_audio_hell,wpn_assault,wpn_ak47,wpn_assault_reload_npc,wpn_commando,wpn_fnfal,wpn_galil,wpn_m14,wpn_m16
tst_audio_hell,wpn_pistol,wpn_357,wpn_asp,wpn_colt45,wpn_cz75,wpn_makarov,wpn_python,wpn_reload_pistol_npc
