rawfile,character/c_usa_pent_zombie_officeworker.gsc
xmodel,c_usa_pent_zombie_officeworker_body
xmodelalias,c_ger_honorguard_zomb_headalias
xmodel,c_zom_pent_worker_body_g_upclean
xmodel,c_zom_pent_worker_body_g_rarmoff
xmodel,c_zom_pent_worker_body_g_larmoff
xmodel,char_ger_honorgd_body1_g_behead
xmodel,c_zom_pent_worker_body_g_lowclean
xmodel,c_zom_pent_worker_body_g_rlegoff
xmodel,c_zom_pent_worker_body_g_llegoff
xmodel,c_zom_pent_worker_body_g_legsoff
xmodel,char_ger_honorgd_body1_g_rarmspawn
xmodel,char_ger_honorgd_body1_g_larmspawn
xmodel,char_ger_honorgd_body1_g_rlegspawn
xmodel,char_ger_honorgd_body1_g_llegspawn
rawfile,character/clientscripts/c_usa_pent_zombie_officeworker.csc
