rawfile,character/c_rus_prison_guard.gsc
xmodel,c_rus_prison_guard_body
xmodelalias,c_rus_prison_guard_headalias
xmodelalias,c_rus_prison_guard_hatalias
xmodelalias,c_rus_prison_guard_scarfalias
xmodel,c_rus_prison_guard_body_g_upclean
xmodel,c_rus_prison_guard_body_g_rarmoff
xmodel,c_rus_prison_guard_body_g_larmoff
xmodel,c_rus_prison_guard_body_g_torso
xmodel,c_rus_prison_guard_body_g_lowclean
xmodel,c_rus_prison_guard_body_g_rlegoff
xmodel,c_rus_prison_guard_body_g_llegoff
xmodel,c_rus_prison_guard_body_g_legsoff
xmodel,c_rus_prison_guard_body_g_rarmspawn
xmodel,c_rus_prison_guard_body_g_larmspawn
xmodel,c_rus_prison_guard_body_g_rlegspawn
xmodel,c_rus_prison_guard_body_g_llegspawn
rawfile,character/clientscripts/c_rus_prison_guard.csc
