rawfile,character/char_rus_guard_player_rifle.gsc
xmodel,char_rus_guard_player_body_rifle
xmodel,char_rus_guard_player_head_rifle
xmodel,viewhands_force_recon
xmodel,char_rus_guard_bodyr_m_g_upclean
xmodel,char_rus_guard_bodyr_m_g_rarmoff_1
xmodel,char_rus_guard_bodyr_m_g_larmoff_1
xmodel,char_rus_guard_bodyr_m_g_torso_1
xmodel,char_rus_guard_bodyr_m_g_behead
xmodel,char_rus_guard_body1_m_g_lowclean
xmodelalias,char_rus_guard_m_g_rlegoffalias
xmodelalias,char_rus_guard_m_g_llegoffalias
xmodelalias,char_rus_guard_m_g_legsoffalias
xmodel,char_rus_guard_body1_m_g_rarmspawn
xmodel,char_rus_guard_body1_m_g_larmspawn
xmodel,char_rus_guard_body1_m_g_rlegspawn
xmodel,char_rus_guard_body1_m_g_llegspawn
rawfile,character/clientscripts/char_rus_guard_player_rifle.csc
