rawfile,character/c_ger_infantry_char.gsc
xmodel,c_ger_infantry_body_char
xmodelalias,c_ger_infantry_head_char_alias
xmodel,c_ger_infantry_helm_char
xmodel,c_ger_infantry_gear_char
xmodel,c_ger_infantry_body_g_upclean
xmodel,c_ger_infantry_body_g_rarmoff
xmodel,c_ger_infantry_body_g_larmoff
xmodel,c_ger_infantry_body_g_torso
xmodel,c_ger_infantry_body_g_lowclean
xmodel,c_ger_infantry_body_g_rlegoff
xmodel,c_ger_infantry_body_g_llegoff
xmodel,c_ger_infantry_body_g_legsoff
xmodel,c_ger_infantry_body_g_rarmspawn
xmodel,c_ger_infantry_body_g_larmspawn
xmodel,c_ger_infantry_body_g_rlegspawn
xmodel,c_ger_infantry_body_g_llegspawn
rawfile,character/clientscripts/c_ger_infantry_char.csc
