rawfile,character/c_rus_military2_char.gsc
xmodel,c_rus_military_body2_char
xmodel,c_rus_military_head2_char
xmodel,c_rus_military_body1_gear1_char
xmodel,c_rus_military_body2_g_upclean
xmodel,c_rus_military_body2_g_rarmoff
xmodel,c_rus_military_body2_g_larmoff
xmodel,c_rus_military_body2_g_torso
xmodel,c_rus_military_body1_g_lowclean
xmodel,c_rus_military_body1_g_rlegoff
xmodel,c_rus_military_body1_g_llegoff
xmodel,c_rus_military_body1_g_legsoff
xmodel,c_rus_military_body1_g_rarmspawn
xmodel,c_rus_military_body1_g_larmspawn
xmodel,c_rus_military_body1_g_rlegspawn
xmodel,c_rus_military_body1_g_llegspawn
rawfile,character/clientscripts/c_rus_military2_char.csc
