rawfile,character/c_brt_fullahead_soldier.gsc
xmodel,c_brt_fullahead_soldier_body
xmodel,c_brt_fullahead_soldier_head
xmodel,c_brt_fullahead_soldier_gear
xmodel,c_brt_fullahead_soldier_body_g_upclean
xmodel,c_brt_fullahead_soldier_body_g_rarmoff
xmodel,c_brt_fullahead_soldier_body_g_larmoff
xmodel,c_brt_fullahead_soldier_body_g_torso
xmodel,c_brt_fullahead_soldier_body_g_lowclean
xmodel,c_brt_fullahead_soldier_body_g_rlegoff
xmodel,c_brt_fullahead_soldier_body_g_llegoff
xmodel,c_brt_fullahead_soldier_body_g_legsoff
xmodel,c_brt_fullahead_soldier_body_g_rarmspawn
xmodel,c_brt_fullahead_soldier_body_g_larmspawn
xmodel,c_brt_fullahead_soldier_body_g_rlegspawn
xmodel,c_brt_fullahead_soldier_body_g_llegspawn
rawfile,character/clientscripts/c_brt_fullahead_soldier.csc
